Woord;Positive;Negative;Trust;Surprise;Joy;Sadness;Fear;Disgust;Anger;Anticipation
mededeling;0;0;1;0;0;0;0;0;0;0
mededogen;1;0;0;0;0;0;1;0;0;0
medeklinker;1;0;0;0;0;0;0;0;0;0
medeleerling;0;0;0;0;0;0;0;0;0;0
medelijdend;1;0;0;0;0;0;0;0;0;0
medeplichtig;0;0;0;0;0;0;0;0;0;0
medeplichtige;0;0;0;0;0;0;0;0;0;0
medeplichtigheid;1;1;0;0;0;0;0;0;0;0
medewerker;0;0;1;0;0;0;0;0;0;0
media;0;0;0;0;0;0;0;0;0;0
medisch;1;0;1;0;0;0;1;0;0;1
medium;0;0;0;0;0;0;0;0;0;0
meel;0;0;0;0;0;0;0;0;0;0
meeldauw;0;1;0;0;0;1;1;1;0;0
meer;0;0;0;0;0;0;0;0;0;0
meer dan;0;0;0;0;0;0;0;0;0;0
meerderheid;1;0;1;0;1;0;0;0;0;0
meervoud;0;0;0;0;0;0;0;0;0;0
meervoudig;0;0;0;0;0;0;0;0;0;0
mees;0;1;0;0;0;0;0;0;0;0
meester;1;0;0;0;0;0;0;0;0;0
meeuw;0;1;0;0;0;0;0;0;0;0
meid;0;0;0;0;0;0;0;0;0;0
meineed;0;1;0;1;0;0;1;0;0;0
meisje;0;0;0;0;0;0;0;0;0;0
melk;0;0;0;0;0;0;0;0;0;0
Melkweg;0;0;0;0;0;0;0;0;0;0
melodie;0;0;0;0;0;0;0;0;0;0
memo;0;0;0;0;0;0;0;0;0;0
memoriseren;0;0;0;0;0;0;0;0;0;0
mengen;0;0;0;0;0;0;0;0;0;0
mengsel;0;0;0;0;0;0;0;0;0;0
menigte;0;0;0;0;0;0;0;0;0;0
meningsverschil;0;1;0;0;0;1;0;0;1;0
menselijk;0;0;0;0;0;0;0;0;0;0
menselijkheid;1;0;1;0;1;0;0;0;0;0
mensen;0;0;0;0;0;0;0;0;0;0
mensheid;0;0;0;0;0;0;0;0;0;0
menu;0;0;0;0;0;0;0;0;0;0
meppen;0;1;0;0;0;0;0;0;0;0
merg;1;0;1;0;0;0;0;0;0;0
merkbaar;0;0;0;0;0;0;0;0;0;0
merrieveulen;0;0;0;0;0;0;0;0;0;0
mes;0;0;0;0;0;0;0;0;0;0
messing;0;0;0;0;0;0;0;0;0;0
mest;0;0;0;0;0;0;0;1;0;0
met terugwerkende kracht;0;0;0;0;0;0;0;0;0;0
met zich meebrengen;0;0;0;0;0;0;0;0;0;0
metaal;0;0;0;0;0;0;0;0;0;0
metabolisme;0;0;0;0;0;0;0;0;0;0
meten;0;0;1;0;0;0;0;0;0;0
meter;0;0;0;0;0;0;0;0;0;0
metgezel;1;0;1;0;1;0;0;0;0;0
methode;0;0;0;0;0;0;0;0;0;0
meting van diepte;0;0;0;0;0;0;0;0;0;0
metrisch;0;0;0;0;0;0;0;0;0;0
metro;0;0;0;0;0;0;0;0;0;0
meubilair;0;0;0;0;0;0;0;0;0;0
microfoon;0;0;0;0;0;0;0;0;0;0
micron;0;0;0;0;0;0;0;0;0;0
middag;0;0;0;0;0;0;0;0;0;0
middelen;1;0;1;0;1;0;0;0;0;0
middelmatig;0;1;0;0;0;0;0;0;0;0
midden;0;0;0;0;0;0;0;0;0;0
middernacht;0;0;0;0;0;0;0;0;0;0
mier;0;0;0;0;0;0;0;0;0;0
mietje;0;1;0;0;0;0;0;0;0;0
mijl;0;0;0;0;0;0;0;0;0;0
mijlpaal;0;0;1;0;0;0;0;0;0;0
mijnheer;1;0;1;0;0;0;0;0;0;0
mikpunt;0;1;0;0;0;0;0;0;0;0
milieu;0;0;0;0;0;0;0;0;0;0
miljard;0;0;0;0;0;0;0;0;0;0
miljoen;0;0;0;0;0;0;0;0;0;0
millimeter;0;0;0;0;0;0;0;0;0;0
miltvuur;0;1;0;0;0;1;1;1;0;0
minachtend;0;1;0;0;0;1;0;1;1;0
minachting;0;1;0;0;0;0;1;1;1;0
mineraal;0;0;0;0;0;0;0;0;0;0
minister;0;0;0;0;0;0;0;0;0;0
ministerie;1;0;1;0;1;0;0;0;0;0
minnelijk;1;0;0;0;1;0;0;0;0;0
minuut;0;0;0;0;0;0;0;0;0;0
minzaam;1;1;0;0;0;0;0;0;0;0
mis;0;1;0;0;0;0;0;0;0;0
misbruik;0;1;0;0;0;1;1;1;1;0
misdadiger;0;1;0;0;0;0;1;0;0;0
misdrijf;0;1;0;0;0;0;0;0;1;0
misleidend;0;1;0;0;0;0;0;0;1;0
mislukking;0;1;0;0;0;1;1;1;0;0
mismaaktheid;0;1;0;0;0;1;1;1;0;0
misnoegd;0;1;0;0;0;1;1;1;1;0
misnoegen;0;1;0;0;0;0;0;1;0;0
misschien;0;0;0;0;0;0;0;0;0;0
missen;0;0;0;0;0;0;0;0;0;0
missie;0;0;0;0;0;0;0;0;0;0
mist;0;0;0;0;0;0;0;0;0;0
mistig;0;0;0;0;0;0;0;0;0;0
misvormd;0;1;0;0;0;1;0;1;0;0
mobiel;0;0;0;0;0;0;0;0;0;1
modder;0;1;0;0;0;0;0;0;0;0
mode;0;0;0;0;0;0;0;0;0;0
modegek;0;0;0;0;0;0;0;0;0;0
model;1;0;0;0;0;0;0;0;0;0
modern;0;0;0;0;0;0;0;0;0;0
modieus;1;0;0;0;0;0;0;0;0;0
moe;0;1;0;0;0;0;0;0;0;0
moed;1;0;0;0;0;0;0;0;0;0
moeder;1;1;1;0;1;1;0;0;0;1
moederschap;1;0;1;0;1;0;0;0;0;0
moedig;1;0;0;0;0;0;1;0;0;0
moeilijk;0;0;0;0;0;0;1;0;0;0
moeilijkheden;0;1;0;0;0;1;0;0;0;0
moeilijkheid;0;1;0;0;0;1;1;0;1;0
moeras;0;1;0;0;0;0;0;0;0;0
moerassig;0;1;0;0;0;0;1;1;0;0
moerassige rivierarm;0;0;0;0;0;0;0;0;0;0
moersleutel;0;1;0;0;0;0;0;0;0;0
mof;0;1;0;0;0;0;0;1;1;0
mogelijkheid;0;0;0;0;0;0;0;0;0;0
molen;0;0;0;0;0;0;0;0;0;1
mollig;1;0;0;0;0;0;0;0;0;0
mom;0;1;0;0;0;0;0;0;0;0
moment;0;0;0;0;0;0;0;0;0;0
mond;0;0;0;1;0;0;0;0;0;0
monnikspij;0;0;0;0;0;0;0;0;0;0
monocle;0;0;0;0;0;0;0;0;0;0
monster;0;1;0;0;0;0;1;0;0;0
montage;1;0;1;0;0;0;0;0;0;0
monte;0;0;0;0;0;0;0;0;0;0
monteren;0;0;0;0;0;0;0;0;0;0
monteur;0;0;0;0;0;0;0;0;0;0
mooi;1;0;0;0;1;0;0;0;0;0
mooi maken;1;0;0;0;1;0;0;0;0;0
moord;0;1;0;1;0;1;1;1;1;0
moordenaar;0;1;0;0;0;1;1;1;1;0
mopperen;0;1;0;0;0;0;0;1;1;0
moreel;1;0;1;0;0;0;0;0;1;0
morgen;0;0;0;0;0;0;0;0;0;1
morrelen;0;1;0;0;0;0;0;0;0;0
morsen;0;0;0;0;0;0;0;0;0;0
mosterd;0;0;0;0;0;0;0;0;0;0
motor;0;0;0;0;0;0;0;0;0;0
motorkap;0;0;0;0;0;0;0;0;0;0
motregen;0;0;0;0;0;0;0;0;0;0
muf;0;1;0;0;0;0;0;1;0;0
mug;0;0;0;0;0;0;0;0;0;0
muis;0;0;0;0;0;0;0;0;0;0
munitie;0;0;0;0;0;0;0;0;0;0
munt;0;0;0;0;0;0;0;0;0;0
muntstelsel;0;0;0;0;0;0;0;0;0;0
muntstuk;0;0;0;0;0;0;0;0;0;0
musical;1;0;1;1;1;1;0;0;1;1
musicus;0;0;0;0;0;0;0;0;0;0
muur;0;0;0;0;0;0;0;0;0;0
muziek;1;0;0;0;1;1;0;0;0;0
mysterie;0;0;0;1;0;0;0;0;0;1
na aper;0;1;0;0;0;0;0;1;1;0
naaf;0;0;0;0;0;0;0;0;0;0
naaien;0;0;0;0;0;0;0;0;0;0
naakt;0;0;0;0;0;0;0;0;0;0
naaktheid;0;0;0;0;0;0;0;0;0;0
naald;1;0;0;0;0;0;0;0;0;0
naamwoord;0;0;0;0;0;0;0;0;0;0
naast;0;0;0;0;0;0;0;0;0;0
naast elkaar bestaan;1;0;1;0;0;0;0;0;0;0
nabestaanden;0;1;0;0;0;1;0;0;0;0
nabijheid;0;0;0;0;0;0;0;0;0;0
nacht;0;0;0;0;0;0;0;0;0;0
nadeel;0;1;0;0;0;0;0;0;0;0
nadelige;0;1;0;0;0;1;1;1;1;0
nadenkend;1;0;1;0;0;0;0;0;0;0
nadere overweging;0;0;0;0;0;0;0;0;0;0
naderen;0;0;0;0;0;0;0;0;0;1
nadruk;0;0;0;0;0;0;0;0;0;0
nadrukkelijk;0;0;0;0;0;0;0;0;0;0
nagaan;0;0;0;0;0;0;0;0;0;0
nagel;0;0;0;0;0;0;0;0;0;0
nagelriem;0;0;0;0;0;0;0;0;0;0
nakoming;1;0;1;0;0;0;0;0;0;0
nalaten;0;0;0;0;0;0;0;0;0;0
nalatig;0;1;0;0;0;0;0;0;0;0
naleven;0;0;1;0;0;0;0;0;0;0
namaak;0;1;0;0;0;0;0;0;0;0
nasleep;0;1;0;0;0;1;1;1;1;0
nasmaak;0;1;0;0;0;0;0;0;0;0
nat;0;0;0;0;0;0;0;0;0;0
natie;0;0;1;0;0;0;0;0;0;0
nationaal;0;0;0;0;0;0;0;0;0;0
natuur;0;0;0;0;0;0;0;0;0;0
natuurlijk;0;0;0;0;0;0;0;0;0;0
nauwelijks;0;0;0;0;0;0;0;0;0;0
nauwkeurig;1;0;0;0;0;0;0;0;0;0
nauwkeurigheid;0;0;0;0;0;0;0;0;0;0
navigeren;0;0;0;0;0;0;0;0;0;0
navraag;0;0;0;0;0;0;0;0;0;0
nederig;1;1;0;0;0;1;0;1;0;0
nederigheid;1;0;1;0;0;0;0;0;0;0
nederlaag;0;1;0;0;0;0;0;0;0;0
neef;0;0;0;0;0;0;0;0;0;0
neerslachtig;0;0;0;0;0;0;0;0;0;0
negende;0;0;0;0;0;0;0;0;0;0
negentig;0;0;0;0;0;0;0;0;0;0
neiging;0;0;0;0;0;0;0;0;0;0
nek;0;0;0;0;0;0;0;0;0;0
nemer;0;0;0;0;0;0;0;0;0;0
nest;0;0;1;0;0;0;0;0;0;0
netto;0;0;0;0;0;0;0;0;0;0
netwerk;0;0;0;0;0;0;0;0;0;1
neus;0;0;0;0;0;0;0;1;0;0
nevelvlek;0;0;0;0;0;0;0;0;0;0
nicht;0;0;0;0;0;0;0;0;0;0
niet gehoorzamen;0;1;0;0;0;0;0;1;1;0
niet geloven;0;1;0;0;0;0;0;0;0;0
niet toestaan;0;0;0;0;0;0;0;0;0;0
nietsdoend;0;1;0;0;0;0;0;1;0;0
nieuweling;0;0;0;1;0;0;1;0;0;0
nieuwigheid;0;0;0;0;0;0;0;0;0;0
nieuws;0;0;0;0;0;0;0;0;0;0
nieuwsgierigheid;1;0;0;1;0;0;0;0;0;1
nigger;0;1;0;0;0;0;0;0;0;0
nijlpaard;0;1;0;0;0;0;1;0;0;0
nijptang;0;1;0;0;0;0;0;0;0;0
niveau;1;0;1;0;0;0;0;0;0;0
nobel;1;0;1;0;0;0;0;0;0;0
nodigen;1;0;1;1;1;0;0;0;0;1
noemen;0;0;0;0;0;0;0;0;0;0
noemer;0;0;0;0;0;0;0;0;0;0
nood;0;1;0;1;0;1;1;1;1;0
noodgeval;0;1;0;1;0;1;1;0;0;0
noodlottig;0;1;0;0;0;1;1;0;1;0
noodzakelijk;0;0;0;0;0;0;0;0;0;0
noodzakelijkheid;0;0;0;0;0;1;0;0;0;0
normaal;0;0;0;0;0;0;0;0;0;0
nors;0;1;0;0;0;1;1;1;1;0
noten;0;0;0;0;0;0;0;0;0;0
notitie;0;0;0;0;0;0;0;0;0;0
notitieboekje;0;0;0;0;0;0;0;0;0;0
ober;0;0;0;0;0;0;0;0;0;0
object;0;0;0;0;0;0;0;0;0;0
objectief;1;0;1;0;0;0;0;0;0;1
obligatie;0;0;0;0;0;0;0;0;0;1
obligaties;0;1;0;0;0;0;0;0;0;0
obsceen;0;1;0;0;0;0;0;1;0;0
observatie;0;0;0;0;0;0;0;0;0;0
obstructie;0;1;0;0;0;0;0;0;0;0
oceaan;0;0;0;0;0;0;0;0;0;0
ochtend;0;0;0;0;0;0;0;0;0;0
oculair;0;0;0;0;0;0;0;0;0;0
oecumenische;0;0;0;0;0;0;0;0;0;0
oefening;0;0;0;0;0;0;0;0;0;0
oestrogeen;0;0;0;0;0;0;0;0;0;0
oever;0;0;0;0;0;0;0;0;0;0
officieel;0;0;1;0;0;0;0;0;0;0
officier;1;0;1;0;0;0;0;0;0;0
olie;0;0;0;0;0;0;0;0;0;0
olifant;0;0;0;0;0;0;0;0;0;0
olijf;0;0;0;0;0;0;0;0;0;0
omarmen;1;0;1;1;1;0;0;0;0;1
omcirkeld;0;0;0;0;0;0;0;0;0;0
omgang;0;0;0;0;0;0;0;0;0;0
omgebouwde;0;0;0;0;0;0;0;0;0;0
omgekeerde;0;0;0;0;0;0;0;0;0;0
omgeven;1;0;0;0;0;0;0;0;0;0
omgeving;0;0;0;0;0;0;0;0;0;0
omheind;0;0;0;0;0;0;0;0;1;0
omhelzen;0;0;0;0;0;0;0;0;0;0
omhelzing;1;0;1;0;1;0;0;0;0;0
omhoog;0;0;0;0;0;0;0;0;0;0
omhulsel;0;0;0;0;0;0;0;0;0;0
omkopen;0;1;0;0;0;0;0;0;0;0
omkoperij;0;1;0;0;0;0;0;1;0;0
omringen;1;1;0;0;0;0;0;0;0;1
omringend;0;0;0;0;0;0;0;0;0;0
omringende;0;0;0;0;0;0;0;0;0;0
omsingelen;0;0;0;0;0;0;0;0;0;0
omslachtig;0;1;0;0;0;0;0;0;0;0
omsluiten;0;0;0;0;0;0;0;0;0;0
omstander;0;0;0;0;0;0;0;0;0;0
omstandig;0;0;0;0;0;0;0;0;0;0
omstandigheid;0;0;0;0;0;0;0;0;0;0
omtrek;0;0;0;0;0;0;0;0;0;0
omvang;0;0;0;0;0;0;0;0;0;0
omvangrijk;0;0;0;0;0;0;0;0;0;0
omvatten;1;0;0;0;0;0;0;0;0;0
omweg;0;0;0;0;0;0;0;0;0;0
omzeiling;1;1;0;0;0;0;0;0;0;0
omzetten;1;0;0;0;0;0;0;0;0;0
onaangenaam;0;0;0;0;0;0;0;0;0;0
onafhankelijk;0;0;0;0;0;0;0;0;0;0
onbedoeld;0;0;0;0;0;0;0;0;0;0
onbeduidend;0;1;0;0;0;1;0;0;1;0
onbeheerdheid;0;0;0;0;0;0;0;0;0;0
onbekend;0;1;0;0;0;0;1;0;0;1
onbekwaamheid;0;1;0;0;0;1;0;0;0;0
onbeperkt;1;0;0;0;0;0;0;0;0;0
onberispelijk;1;0;1;0;0;0;0;0;0;0
onbevoegd;0;1;0;0;0;0;0;0;0;0
onbevreesd;1;0;0;0;0;0;1;0;0;0
onbruik;0;1;0;0;0;0;0;0;0;0
onbruikbaar maken;0;1;0;0;0;1;1;0;0;0
onder;0;0;0;0;0;0;0;0;0;0
onderarm;0;0;0;0;0;0;0;0;1;1
onderbreken;0;1;0;1;0;0;0;0;1;0
onderbroek;0;0;0;0;0;0;0;0;0;0
onderdelen;0;0;0;0;0;0;0;0;0;0
onderdompeling;0;0;0;0;0;0;0;0;0;0
ondergang;0;1;0;0;0;0;1;0;0;0
ondergeschikt;0;0;0;0;0;0;0;0;0;0
onderhandeling;0;0;0;0;0;0;0;0;0;0
onderhoud;0;0;1;0;0;0;0;0;0;0
onderhoudend;1;0;0;0;1;0;0;0;0;1
ondernemend;1;0;0;0;0;0;0;0;0;0
ondernemer;0;0;0;0;0;0;0;0;0;0
onderneming;0;0;0;0;0;0;0;0;0;0
onderpand;0;0;1;0;0;0;0;0;0;0
onderschatten;0;0;0;1;0;0;0;0;0;0
onderscheid;1;1;0;0;0;0;0;1;0;0
onderscheiden;0;1;0;0;0;1;0;0;1;0
onderscheidend;0;0;0;0;0;0;0;0;0;0
onderscheidende;0;0;0;0;0;0;0;0;0;0
onderscheiding;1;0;1;1;1;0;0;0;0;1
onderscheidingsvermogen;0;0;0;0;0;0;0;0;0;0
onderscheppen;0;0;0;0;0;0;0;0;0;0
onderschrift;0;0;0;0;0;0;0;0;0;0
onderstelling;0;0;0;0;0;0;0;0;0;0
ondersteunen;1;0;1;0;0;0;0;0;0;0
onderstrepen;1;0;0;0;0;0;0;0;0;0
ondervragen;0;0;0;0;0;0;1;0;0;0
onderwereld;0;1;0;0;0;1;1;0;1;0
onderwerp;0;1;0;0;0;0;0;0;0;0
onderwerping;0;0;0;0;0;0;0;0;0;0
onderwijs;1;0;1;0;0;0;0;0;0;0
onderzoek;1;1;0;1;0;0;1;0;0;1
onderzoeken;1;0;0;0;0;0;0;0;0;1
ondeugend;0;1;0;0;0;0;0;0;0;0
ondienst;0;1;0;0;0;1;0;1;1;0
ondraaglijk;0;1;0;0;0;0;1;0;0;0
ondubbelzinnig;0;0;0;0;0;0;0;0;0;0
oneens;0;1;0;0;0;1;0;0;1;0
oneer;0;1;0;0;0;1;1;1;1;0
oneerbiedig;0;1;0;0;0;1;1;1;1;0
oneerbiedigheid;0;1;0;0;0;0;0;0;1;0
oneerlijk;0;1;0;0;0;1;0;1;1;0
oneerlijkheid;0;1;0;0;0;0;0;1;0;0
onenigheid;0;1;0;0;0;0;0;1;1;0
ongebruikt;0;0;0;0;0;0;0;0;0;0
ongedaan maken;0;1;0;0;0;0;0;0;0;0
ongedierte;0;1;0;0;0;0;1;1;1;0
ongegrond;0;1;0;0;0;0;0;0;0;0
ongehoorzaam;0;1;0;0;0;0;0;0;1;0
ongehoorzaamheid;0;1;0;0;0;0;0;1;1;0
ongelegen;0;1;0;0;0;1;0;1;1;0
ongelijk;0;0;0;0;0;0;0;0;0;0
ongelijkheid;0;1;0;0;0;1;0;1;1;0
ongelijksoortig;0;0;0;0;0;0;0;0;0;0
ongeloof;0;0;0;0;0;0;0;0;0;0
ongelovig;0;1;0;0;0;0;0;1;1;0
ongemak;0;1;0;0;0;1;0;0;0;0
ongemakkelijk;0;1;0;0;0;0;0;0;0;0
ongeneeslijk;0;1;0;0;0;1;1;1;1;0
ongeorganiseerd;0;1;0;0;0;0;0;0;0;0
ongerechtvaardigd;0;1;0;0;0;0;0;0;0;0
ongetwijfeld;1;0;1;0;0;0;0;0;0;0
ongeval;0;1;0;1;0;1;1;0;1;0
ongeveer;0;0;0;0;0;0;0;0;0;0
onhandig;0;1;0;0;0;0;0;1;0;0
onhandigheid;0;1;0;0;0;0;0;1;0;0
onheil;0;0;0;0;0;1;0;0;0;0
onkruid;0;0;0;0;0;0;0;0;0;0
onmetelijk;1;0;0;0;0;0;0;0;0;0
onmiddellijk;1;1;0;0;0;0;0;0;0;1
onmogelijk;0;1;0;0;0;1;0;0;0;0
onnauwkeurig;0;1;0;0;0;0;0;0;0;0
onnodig;0;0;0;0;0;0;0;0;0;0
onnodige;0;0;0;0;0;0;0;0;0;0
onophoudelijk;0;0;0;0;0;0;0;0;0;0
onoprecht;0;1;0;0;0;0;0;1;0;0
onpeilbaar;0;1;0;0;0;1;0;0;0;0
onrechtmatig;0;1;0;0;0;1;0;1;1;0
onrein;0;1;0;0;0;0;0;1;0;0
onrustig;0;0;0;0;0;0;0;0;0;0
ons;0;0;0;0;0;0;0;0;0;0
onsamenhangend;0;0;0;0;0;0;0;0;0;0
onschuld;1;0;0;0;0;0;0;0;0;0
onsmakelijk;0;1;0;0;0;0;0;1;0;0
onstuimig;1;1;0;0;1;0;0;0;1;1
ontaarding;0;0;0;0;0;0;0;0;0;0
ontbering;0;1;0;0;0;1;0;0;0;0
ontbijt;1;0;0;0;0;0;0;0;0;0
ontbinden;0;0;0;0;0;0;0;0;0;0
ontbinding;0;1;0;1;0;1;1;0;1;0
ontbonden;0;0;0;0;0;1;0;0;0;0
ontcijferen;0;0;0;0;0;0;0;0;0;0
ontdekken;0;0;0;0;0;0;0;0;0;0
ontdekking;1;0;0;0;0;0;0;0;0;0
ontdekkingsreiziger;0;0;0;0;0;0;0;0;0;0
ontduiking;0;1;0;0;0;1;1;0;0;0
onteigend;0;1;0;0;0;1;1;0;1;0
onteigening;0;1;0;0;0;0;0;0;0;0
ontelbaar;0;0;0;0;0;0;0;0;0;0
ontevreden;0;1;0;0;0;1;0;1;1;0
ontevredenheid;0;1;0;0;0;1;1;1;1;0
ontgoocheling;0;1;0;0;0;1;0;1;1;0
ontheemden;0;0;0;0;0;1;1;0;1;0
ontheiliging;0;1;0;0;0;1;1;1;1;0
onthouden;0;0;0;0;0;0;0;0;0;0
onthouding;0;0;0;0;0;0;0;0;0;0
onthullen;0;0;0;0;0;0;0;0;0;0
onthulling;0;0;0;0;0;0;0;0;0;0
ontijdig;0;1;0;0;0;0;0;0;0;0
ontkende;0;1;0;0;0;1;0;0;0;0
ontkennen;0;1;0;0;0;0;0;0;1;1
ontkenning;0;1;0;0;0;0;0;0;0;0
ontkiemen;0;0;0;0;0;0;0;0;0;0
ontkoppeling;0;1;0;0;0;0;0;0;0;0
ontlading;0;1;0;0;0;0;0;0;0;0
ontleden;0;0;0;0;0;0;0;1;0;0
ontleding;0;1;0;0;0;1;1;1;0;0
ontlenen;0;0;0;0;0;0;0;0;0;0
ontmoedigd;0;1;0;0;0;1;0;0;0;0
ontmoedigen;0;1;0;0;0;1;1;0;0;0
ontmoedigend;0;1;0;0;0;1;0;0;0;0
ontmoediging;0;1;0;0;0;0;0;0;0;0
ontmoeten;0;0;0;0;0;0;0;0;0;0
ontmoeting;0;0;0;0;0;0;0;0;0;0
ontnemeheid kuisheid;0;0;0;0;0;0;0;0;0;0
ontnemen;0;0;0;0;0;0;0;0;0;0
ontoereikend;0;1;0;0;0;0;0;0;0;0
ontplofbaar;0;1;0;1;0;0;1;0;1;1
ontploffen;0;1;0;1;0;0;1;0;0;0
ontploffing;0;1;0;1;0;0;1;0;1;0
ontraden;0;0;0;0;0;0;0;0;0;0
ontsieren;0;1;0;0;0;0;0;0;0;0
ontslaan;0;0;0;0;0;0;0;0;0;0
ontslag;0;1;0;1;0;1;1;1;1;0
ontsmetting;1;0;0;0;0;0;0;0;0;0
ontsmettingsmiddel;0;0;0;0;0;0;0;0;0;0
ontsnapping;1;1;0;0;0;0;1;0;0;1
ontsnapt;0;0;0;0;0;0;1;0;0;0
ontsteking;0;0;0;0;0;0;0;0;0;0
ontvangen;1;0;0;0;0;0;0;0;0;0
ontvanger;0;0;0;0;0;0;0;0;0;0
ontvangst;0;0;0;0;0;0;0;0;0;0
ontvluchten;0;1;0;0;0;0;1;0;0;0
ontvoering;0;1;0;1;0;1;1;0;0;0
ontwaken;0;0;0;0;0;0;0;0;0;0
ontwapenen;0;0;0;0;0;0;0;0;0;0
ontwarren;1;0;0;0;0;0;0;0;0;1
ontwerp;0;0;0;0;0;0;0;0;0;1
ontwerpen;0;0;0;0;0;0;0;0;0;0
ontwerper;1;0;0;0;0;0;0;0;0;0
ontwijken;0;1;0;0;0;0;1;1;1;0
ontwijkend;0;1;0;1;0;0;0;0;0;0
ontwikkeld;1;0;0;0;0;0;0;0;0;0
ontwikkelen;1;0;0;0;0;0;0;0;0;1
ontwikkeling;0;0;0;0;0;0;0;0;0;0
ontworpen;0;0;0;0;0;0;0;0;0;0
ontwrichte;0;1;0;0;0;1;1;1;1;0
ontwrichting;0;1;0;1;0;0;1;0;1;0
ontzag;0;0;0;0;0;0;0;0;0;0
ontzet;0;1;0;1;0;0;1;1;0;0
ontzetting;0;1;0;1;0;1;1;0;1;1
onverdraaglijke;0;1;0;0;0;0;1;1;1;0
onverholen;0;1;0;0;0;0;0;1;1;0
onvermurwbaar;0;0;0;0;0;0;0;0;0;0
onvoorziene;0;0;0;0;0;0;0;0;0;0
onweer;0;0;0;0;0;0;0;0;0;0
onwetend;0;1;0;0;0;0;0;1;0;0
onzin;0;1;0;0;0;0;0;1;0;0
oog;0;0;0;0;0;0;0;0;0;0
ooggetuige;0;0;1;0;0;0;0;0;0;0
oogje;0;0;0;0;0;0;0;0;0;0
oogopslag;0;0;0;0;0;0;0;0;0;0
oogst;1;0;0;0;1;0;0;0;0;1
oogverblindende;0;0;0;0;0;0;0;0;0;0
oogwenk;0;0;0;0;0;0;0;0;0;0
ooi;0;0;0;0;0;0;0;0;0;0
oom;0;0;0;0;0;0;0;0;0;0
oor;0;0;0;0;0;0;0;0;0;0
oorbel;0;0;0;0;0;0;0;0;0;0
oordeel;0;0;0;1;0;0;0;0;0;0
oorlog;0;1;0;0;0;0;1;0;0;0
oorsprong;0;0;0;0;0;0;0;0;0;0
oorverdovend;0;0;0;0;0;0;0;0;0;0
oorzakelijk;0;0;0;0;0;0;0;0;0;0
oorzakelijk verband;0;0;0;0;0;0;0;0;0;0
oorzakelijkheid;0;0;0;0;0;0;0;0;0;0
op een dwaalspoor;0;1;0;0;0;0;1;0;0;0
op een kier;0;0;0;0;0;0;0;0;0;0
op gelijke afstand;0;0;0;0;0;0;0;0;0;0
opaal;0;0;0;0;0;0;0;0;0;0
opbrengst;0;0;0;0;0;0;0;0;0;0
opdracht;0;0;0;0;0;0;0;0;0;0
opeenhoping;0;0;0;0;0;0;0;0;0;0
opeenvolgend;0;0;0;0;0;0;0;0;0;0
opeenvolging;0;0;0;0;0;0;0;0;0;0
open;0;0;0;0;0;0;0;0;0;0
openbaar;1;0;0;0;0;0;0;0;0;1
openbaren;0;0;0;0;0;0;0;0;0;0
openbaring;0;0;0;0;0;0;0;0;0;0
openhartig;1;0;1;1;1;0;0;0;0;1
openhartigheid;0;0;0;0;0;0;0;0;0;0
opening;0;0;0;0;0;0;0;0;0;0
operatie;0;0;1;0;0;0;1;0;0;0
operaties;0;0;0;0;0;0;0;0;0;0
operator;0;0;0;0;0;0;0;0;0;0
opgeblazen;0;1;0;0;0;0;0;1;0;0
opgepakt;0;1;0;0;0;0;1;0;1;0
opgepropt;0;0;0;0;0;0;0;0;0;0
opgerolde;0;0;0;0;0;0;0;0;0;0
opgetogen;1;0;0;0;1;0;0;0;0;0
opgewektheid;1;0;1;0;1;0;0;0;0;1
opgewonden;1;1;1;1;1;0;0;0;1;1
ophef;0;0;0;0;0;0;0;0;0;0
opheffen;0;1;0;0;0;0;0;0;0;0
opheldering;0;0;0;0;0;0;0;0;0;0
ophopen;0;0;0;0;0;0;0;0;0;0
ophoping;0;0;0;0;0;0;0;0;0;0
ophouden;0;1;0;0;0;0;0;1;1;0
opkomst;0;0;0;0;0;0;0;0;0;1
opleggen;0;0;0;0;0;0;0;0;0;0
oplegging;0;1;0;0;0;0;0;0;0;0
opleiding;0;0;0;0;0;0;0;0;0;0
oplopen;0;1;0;0;0;0;0;0;0;0
oplosmiddel;0;0;0;0;0;0;0;0;0;0
oplossen;0;0;0;0;0;0;0;0;0;0
oplossing;1;0;0;0;0;0;0;0;0;0
opmerkelijk;1;0;1;1;1;0;0;0;0;0
opmerking;0;0;0;0;0;0;0;0;0;0
opnieuw;0;0;0;0;0;0;0;0;0;0
oppassen;0;1;0;0;0;0;1;0;0;1
opperhuid;0;0;0;0;0;0;0;0;0;0
oppervlak;0;0;0;0;0;0;0;0;0;0
oppervlakte;0;0;0;0;0;0;0;0;0;0
oprecht;1;0;1;0;1;1;0;0;0;0
oprichter;0;0;0;0;0;0;0;0;0;0
oprichting;0;0;0;0;0;0;0;0;0;0
oproepen;0;0;0;0;0;0;0;0;0;0
oproeping;0;0;0;0;0;0;0;0;0;0
opruiming;1;0;1;0;0;0;0;0;0;0
oprukkende;0;0;0;0;0;0;0;0;0;0
opscheppen;0;1;0;0;0;0;0;0;0;0
opschorting;0;1;0;0;0;0;1;0;0;0
opsluiting;0;1;0;0;0;1;1;0;1;0
opsmuk;1;0;0;0;0;0;0;0;0;0
